"path_id","criteria","criteria_item","hr_os","selog_hr_os","ae","number_of_patients","ease","g_index","pareto_os","sucra_os"
"C1050","ANC, Hemoglobin, ALT_AST, Autoimmune_disease","2, 4, 5, 11",0.881530636970913,0.132313935247378,0.21310507674144,1970,0.0864289201169015,0.477028936441748,0,2.23625926999665
"C1748","Platelets, ALT_AST, Creatinine_v5, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","3, 5, 7, 8, 10, 11",0.878009604540761,0.0974195656200818,0.212190914318573,2018,0.0487158831058765,0.464727413432386,0,2.23364275582318
"C1268","Platelets, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, Autoimmune_disease","3, 5, 6, 7, 8, 11",0.879244124274794,0.111843283181654,0.212138728323699,2007,0.06466098059509,0.463318026350207,0,2.22439144646684
"C1206","ANC, Platelets, ALT_AST, Total_bilirubin, CNS_metastasis, Autoimmune_disease","2, 3, 5, 6, 8, 11",0.879933787858316,0.110302103846682,0.211471610660486,2000,0.0622891544474515,0.463409245762308,0,2.22398164512083
"C1236","Platelets, ALT_AST, Creatinine_v5, CNS_metastasis, Autoimmune_disease","3, 5, 7, 8, 11",0.878009604540761,0.0974195656200818,0.212190914318573,2018,0.0487158831058765,0.464727413432386,0,2.22014481406363
"C1906","ANC, ALT_AST, Total_bilirubin, Creatinine_v5, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 5, 6, 7, 9, 10, 11",0.875368588892114,0.0778174692350442,0.210074413279909,2030,0.0141845948566079,0.46185699037467,0,2.21789882127883
"C1780","Platelets, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","3, 5, 6, 7, 8, 10, 11",0.879244124274794,0.111843283181654,0.212138728323699,2007,0.06466098059509,0.463318026350207,0,2.21172864350185
"C1394","ANC, ALT_AST, Total_bilirubin, Creatinine_v5, HIV_v2, Autoimmune_disease","2, 5, 6, 7, 9, 11",0.875368588892114,0.0778174692350442,0.210074413279909,2030,0.0141845948566079,0.46185699037467,0,2.21072143504341
"C1204","Platelets, ALT_AST, Total_bilirubin, CNS_metastasis, Autoimmune_disease","3, 5, 6, 8, 11",0.879244124274794,0.111843283181654,0.212138728323699,2007,0.06466098059509,0.463318026350207,0,2.20941552302875
"C1172","Platelets, ALT_AST, CNS_metastasis, Autoimmune_disease","3, 5, 8, 11",0.878009604540761,0.0974195656200818,0.212190914318573,2018,0.0487158831058765,0.464727413432386,0,2.20503580778499
"C1270","ANC, Platelets, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, Autoimmune_disease","2, 3, 5, 6, 7, 8, 11",0.879933787858316,0.110302103846682,0.211471610660486,2000,0.0622891544474515,0.463409245762308,0,2.20179902204632
"C1782","ANC, Platelets, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","2, 3, 5, 6, 7, 8, 10, 11",0.879933787858316,0.110302103846682,0.211471610660486,2000,0.0622891544474515,0.463409245762308,0,2.20076074138281
"C1842","ANC, ALT_AST, Total_bilirubin, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 5, 6, 9, 10, 11",0.875368588892114,0.0778174692350442,0.210074413279909,2030,0.0141845948566079,0.46185699037467,0,2.2005672729362
"C1718","ANC, Platelets, ALT_AST, Total_bilirubin, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","2, 3, 5, 6, 8, 10, 11",0.879933787858316,0.110302103846682,0.211471610660486,2000,0.0622891544474515,0.463409245762308,0,2.19792085909371
"C1220","Platelets, Creatinine_v5, CNS_metastasis, Autoimmune_disease","3, 7, 8, 11",0.879230660518185,0.0880093041463121,0.212464589235128,2049,0.0369896741058735,0.468080293670539,0,2.19526858257101
"C1716","Platelets, ALT_AST, Total_bilirubin, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","3, 5, 6, 8, 10, 11",0.879244124274794,0.111843283181654,0.212138728323699,2007,0.06466098059509,0.463318026350207,0,2.19461694566673
"C1702","ANC, Platelets, Total_bilirubin, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","2, 3, 6, 8, 10, 11",0.880657843057714,0.106290565211924,0.211999999999999,2027,0.0595927923921327,0.4675479378578,0,2.19049958536194
"C1844","Platelets, ALT_AST, Total_bilirubin, HIV_v2, Hepatitis_B_C, Autoimmune_disease","3, 5, 6, 9, 10, 11",0.876221730059626,0.0784084071306495,0.211014492753624,2002,0.00159465491283983,0.465694794332932,0,2.18885099968957
"C1684","Platelets, ALT_AST, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","3, 5, 8, 10, 11",0.878009604540761,0.0974195656200818,0.212190914318573,2018,0.0487158831058765,0.464727413432386,0,2.18817767086855
"C1908","Platelets, ALT_AST, Total_bilirubin, Creatinine_v5, HIV_v2, Hepatitis_B_C, Autoimmune_disease","3, 5, 6, 7, 9, 10, 11",0.876221730059626,0.0784084071306495,0.211014492753624,2002,0.00159465491283983,0.465694794332932,0,2.18697025188126
"C1396","Platelets, ALT_AST, Total_bilirubin, Creatinine_v5, HIV_v2, Autoimmune_disease","3, 5, 6, 7, 9, 11",0.876221730059626,0.0784084071306495,0.211014492753624,2002,0.00159465491283983,0.465694794332932,0,2.18653143026826
"C1254","ANC, Platelets, Total_bilirubin, Creatinine_v5, CNS_metastasis, Autoimmune_disease","2, 3, 6, 7, 8, 11",0.880657843057714,0.106290565211924,0.211999999999999,2027,0.0595927923921327,0.4675479378578,0,2.18510298823741
"C1330","ANC, ALT_AST, Total_bilirubin, HIV_v2, Autoimmune_disease","2, 5, 6, 9, 11",0.875368588892114,0.0778174692350442,0.210074413279909,2030,0.0141845948566079,0.46185699037467,0,2.1768380748248
"C1686","ANC, Platelets, ALT_AST, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","2, 3, 5, 8, 10, 11",0.87907491502782,0.0856975602737093,0.211527377521614,2011,0.029743594042793,0.464875425821643,0,2.17617441942611
"C1266","ANC, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, Autoimmune_disease","2, 5, 6, 7, 8, 11",0.882296591510137,0.107860580369394,0.210736721873215,2034,0.0617853635421772,0.458894024155375,0,2.1749898648916
"C1064","Hemoglobin, Total_bilirubin, Autoimmune_disease","4, 6, 11",0.883873473500351,0.116018327861761,0.214494447691409,1994,0.068882145848129,0.47979240976719,0,2.17268612470683
"C1766","ANC, Platelets, Total_bilirubin, Creatinine_v5, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","2, 3, 6, 7, 8, 10, 11",0.880657843057714,0.106290565211924,0.211999999999999,2027,0.0595927923921327,0.4675479378578,0,2.17190785391022
"C1668","Platelets, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","3, 8, 10, 11",0.879230660518185,0.0880093041463121,0.212464589235128,2049,0.0369896741058735,0.468080293670539,0,2.17184483009806
"C1112","Hemoglobin, ALT_AST, Creatinine_v5, Autoimmune_disease","4, 5, 7, 11",0.885348241113844,0.131056816732955,0.213906894519741,1977,0.0860073495354419,0.476357385423115,0,2.17175571735901
"C1188","Platelets, Total_bilirubin, CNS_metastasis, Autoimmune_disease","3, 6, 8, 11",0.882235092433316,0.106332715308454,0.212656784492589,2034,0.0602285013725901,0.467522756974939,0,2.17053100346514
"C1238","ANC, Platelets, ALT_AST, Creatinine_v5, CNS_metastasis, Autoimmune_disease","2, 3, 5, 7, 8, 11",0.87907491502782,0.0856975602737093,0.211527377521614,2011,0.029743594042793,0.464875425821643,0,2.17010126900644
"C1190","ANC, Platelets, Total_bilirubin, CNS_metastasis, Autoimmune_disease","2, 3, 6, 8, 11",0.880657843057714,0.106290565211924,0.211999999999999,2027,0.0595927923921327,0.4675479378578,0,2.16972723000965
"C1034","ANC, Hemoglobin, Autoimmune_disease","2, 4, 11",0.881268494561063,0.0902946995838367,0.213620488940629,2002,0.0364816657170879,0.480582949867649,0,2.16505584642592
"C1332","Platelets, ALT_AST, Total_bilirubin, HIV_v2, Autoimmune_disease","3, 5, 6, 9, 11",0.876221730059626,0.0784084071306495,0.211014492753624,2002,0.00159465491283983,0.465694794332932,0,2.16300449462378
"C1156","Platelets, CNS_metastasis, Autoimmune_disease","3, 8, 11",0.879230660518185,0.0880093041463121,0.212464589235128,2049,0.0369896741058735,0.468080293670539,0,2.16274038088074
"C1252","Platelets, Total_bilirubin, Creatinine_v5, CNS_metastasis, Autoimmune_disease","3, 6, 7, 8, 11",0.882235092433316,0.106332715308454,0.212656784492589,2034,0.0602285013725901,0.467522756974939,0,2.16198145692879
"C1248","Total_bilirubin, Creatinine_v5, CNS_metastasis, Autoimmune_disease","6, 7, 8, 11",0.885157490828172,0.123445843171286,0.212121212121213,2074,0.0805283612583283,0.462502535634435,0,2.160905361978
"C1624","Hemoglobin, ALT_AST, Creatinine_v5, Hepatitis_B_C, Autoimmune_disease","4, 5, 7, 10, 11",0.885348241113844,0.131056816732955,0.213906894519741,1977,0.0860073495354419,0.476357385423115,0,2.16036921987367
"C1128","Hemoglobin, Total_bilirubin, Creatinine_v5, Autoimmune_disease","4, 6, 7, 11",0.883873473500351,0.116018327861761,0.214494447691409,1994,0.068882145848129,0.47979240976719,0,2.16032143903003
"C1700","Platelets, Total_bilirubin, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","3, 6, 8, 10, 11",0.882235092433316,0.106332715308454,0.212656784492589,2034,0.0602285013725901,0.467522756974939,0,2.16024317224936
"C1296","ALT_AST, HIV_v2, Autoimmune_disease","5, 9, 11",0.877627461663099,0.0773275198156538,0.210795454545454,2049,0.0121255902371058,0.462427339519427,0,2.15698616026398
"C1872","ALT_AST, Creatinine_v5, HIV_v2, Hepatitis_B_C, Autoimmune_disease","5, 7, 9, 10, 11",0.877627461663099,0.0773275198156538,0.210795454545454,2049,0.0121255902371058,0.462427339519427,0,2.15688385649449
"C1174","ANC, Platelets, ALT_AST, CNS_metastasis, Autoimmune_disease","2, 3, 5, 8, 11",0.87907491502782,0.0856975602737093,0.211527377521614,2011,0.029743594042793,0.464875425821643,0,2.15625684284705
"C1048","Hemoglobin, ALT_AST, Autoimmune_disease","4, 5, 11",0.885348241113844,0.131056816732955,0.213906894519741,1977,0.0860073495354419,0.476357385423115,0,2.15592442887968
"C1640","Hemoglobin, Total_bilirubin, Creatinine_v5, Hepatitis_B_C, Autoimmune_disease","4, 6, 7, 10, 11",0.883873473500351,0.116018327861761,0.214494447691409,1994,0.068882145848129,0.47979240976719,0,2.1545182650336
"C1696","Total_bilirubin, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","6, 8, 10, 11",0.885157490828172,0.123445843171286,0.212121212121213,2074,0.0805283612583283,0.462502535634435,0,2.15274275233489
"C1560","Hemoglobin, ALT_AST, Hepatitis_B_C, Autoimmune_disease","4, 5, 10, 11",0.885348241113844,0.131056816732955,0.213906894519741,1977,0.0860073495354419,0.476357385423115,0,2.15143508151617
"C588","Platelets, Hemoglobin, Creatinine_v5, Hepatitis_B_C","3, 4, 7, 10",0.881001975188114,0.0878331432208956,0.214579659024104,1979,0.0381721846048118,0.483638625207606,0,2.15013796352182
"C1750","ANC, Platelets, ALT_AST, Creatinine_v5, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","2, 3, 5, 7, 8, 10, 11",0.87907491502782,0.0856975602737093,0.211527377521614,2011,0.029743594042793,0.464875425821643,0,2.14985479606813
"C292","Platelets, Total_bilirubin, HIV_v2","3, 6, 9",0.878664057203926,0.0774506062817073,0.211428571428572,2032,0.0174121628530286,0.470461965448869,0,2.14930663546939
"C1808","ALT_AST, HIV_v2, Hepatitis_B_C, Autoimmune_disease","5, 9, 10, 11",0.877627461663099,0.0773275198156538,0.210795454545454,2049,0.0121255902371058,0.462427339519427,0,2.14883644851731
"C1714","ANC, ALT_AST, Total_bilirubin, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","2, 5, 6, 8, 10, 11",0.882296591510137,0.107860580369394,0.210736721873215,2034,0.0617853635421772,0.458894024155375,0,2.14865998184328
"C1360","ALT_AST, Creatinine_v5, HIV_v2, Autoimmune_disease","5, 7, 9, 11",0.877627461663099,0.0773275198156538,0.210795454545454,2049,0.0121255902371058,0.462427339519427,0,2.14863946246258
"C1778","ANC, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","2, 5, 6, 7, 8, 10, 11",0.882296591510137,0.107860580369394,0.210736721873215,2034,0.0617853635421772,0.458894024155375,0,2.14715913571196
"C1576","Hemoglobin, Total_bilirubin, Hepatitis_B_C, Autoimmune_disease","4, 6, 10, 11",0.883873473500351,0.116018327861761,0.214494447691409,1994,0.068882145848129,0.47979240976719,0,2.14521008767931
"C1202","ANC, ALT_AST, Total_bilirubin, CNS_metastasis, Autoimmune_disease","2, 5, 6, 8, 11",0.882296591510137,0.107860580369394,0.210736721873215,2034,0.0617853635421772,0.458894024155375,0,2.14390740013877
"C1134","ANC, Platelets, Hemoglobin, Total_bilirubin, Creatinine_v5, Autoimmune_disease","2, 3, 4, 6, 7, 11",0.887263538194943,0.120051348976408,0.214582098399526,1956,0.0721706608109782,0.483876004849255,0,2.14305350076757
"C1646","ANC, Platelets, Hemoglobin, Total_bilirubin, Creatinine_v5, Hepatitis_B_C, Autoimmune_disease","2, 3, 4, 6, 7, 10, 11",0.887263538194943,0.120051348976408,0.214582098399526,1956,0.0721706608109782,0.483876004849255,0,2.14300102977978
"C1098","ANC, Hemoglobin, Creatinine_v5, Autoimmune_disease","2, 4, 7, 11",0.881268494561063,0.0902946995838367,0.213620488940629,2002,0.0364816657170879,0.480582949867649,0,2.14298813188334
"C1184","Total_bilirubin, CNS_metastasis, Autoimmune_disease","6, 8, 11",0.885157490828172,0.123445843171286,0.212121212121213,2074,0.0805283612583283,0.462502535634435,0,2.1425484308683
"C1764","Platelets, Total_bilirubin, Creatinine_v5, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","3, 6, 7, 8, 10, 11",0.882235092433316,0.106332715308454,0.212656784492589,2034,0.0602285013725901,0.467522756974939,0,2.13761351980956
"C1732","Platelets, Creatinine_v5, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","3, 7, 8, 10, 11",0.879230660518185,0.0880093041463121,0.212464589235128,2049,0.0369896741058735,0.468080293670539,0,2.13551849103992
"C1760","Total_bilirubin, Creatinine_v5, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","6, 7, 8, 10, 11",0.885157490828172,0.123445843171286,0.212121212121213,2074,0.0805283612583283,0.462502535634435,0,2.13528750144002
"C12","Platelets, Hemoglobin","3, 4",0.881001975188114,0.0878331432208956,0.214579659024104,1979,0.0381721846048118,0.483638625207606,0,2.13410265377151
"C356","Platelets, Total_bilirubin, Creatinine_v5, HIV_v2","3, 6, 7, 9",0.878664057203926,0.0774506062817073,0.211428571428572,2032,0.0174121628530286,0.470461965448869,0,2.13385759373913
"C1814","ANC, Platelets, ALT_AST, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 3, 5, 9, 10, 11",0.879609737457275,0.0783628795588825,0.210860774119007,2007,0.000894937276355812,0.467920008478198,0,2.13369167988945
"C1546","ANC, Hemoglobin, Hepatitis_B_C, Autoimmune_disease","2, 4, 10, 11",0.881268494561063,0.0902946995838367,0.213620488940629,2002,0.0364816657170879,0.480582949867649,0,2.13024940720975
"C868","Platelets, Total_bilirubin, Creatinine_v5, HIV_v2, Hepatitis_B_C","3, 6, 7, 9, 10",0.878664057203926,0.0774506062817073,0.211428571428572,2032,0.0174121628530286,0.470461965448869,0,2.12778708152555
"C1066","ANC, Hemoglobin, Total_bilirubin, Autoimmune_disease","2, 4, 6, 11",0.887249228860718,0.118325743083533,0.213700234192037,1987,0.0722305113578048,0.480491350955052,0,2.12487010499181
"C524","Platelets, Hemoglobin, Hepatitis_B_C","3, 4, 10",0.881001975188114,0.0878331432208956,0.214579659024104,1979,0.0381721846048118,0.483638625207606,0,2.12442659323464
"C804","Platelets, Total_bilirubin, HIV_v2, Hepatitis_B_C","3, 6, 9, 10",0.878664057203926,0.0774506062817073,0.211428571428572,2032,0.0174121628530286,0.470461965448869,0,2.12318575697021
"C1610","ANC, Hemoglobin, Creatinine_v5, Hepatitis_B_C, Autoimmune_disease","2, 4, 7, 10, 11",0.881268494561063,0.0902946995838367,0.213620488940629,2002,0.0364816657170879,0.480582949867649,0,2.12160254018208
"C76","Platelets, Hemoglobin, Creatinine_v5","3, 4, 7",0.881001975188114,0.0878331432208956,0.214579659024104,1979,0.0381721846048118,0.483638625207606,0,2.12028255773494
"C1594","ANC, Hemoglobin, ALT_AST, Total_bilirubin, Hepatitis_B_C, Autoimmune_disease","2, 4, 5, 6, 10, 11",0.889980294538131,0.137549137900274,0.212930011862396,1960,0.0915456813158175,0.475848632664654,0,2.12015064743043
"C1642","ANC, Hemoglobin, Total_bilirubin, Creatinine_v5, Hepatitis_B_C, Autoimmune_disease","2, 4, 6, 7, 10, 11",0.887249228860718,0.118325743083533,0.213700234192037,1987,0.0722305113578048,0.480491350955052,0,2.11835344281498
"C1302","ANC, Platelets, ALT_AST, HIV_v2, Autoimmune_disease","2, 3, 5, 9, 11",0.879609737457275,0.0783628795588825,0.210860774119007,2007,0.000894937276355812,0.467920008478198,0,2.11753765086508
"C1878","ANC, Platelets, ALT_AST, Creatinine_v5, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 3, 5, 7, 9, 10, 11",0.879609737457275,0.0783628795588825,0.210860774119007,2007,0.000894937276355812,0.467920008478198,0,2.11745967721842
"C1130","ANC, Hemoglobin, Total_bilirubin, Creatinine_v5, Autoimmune_disease","2, 4, 6, 7, 11",0.887249228860718,0.118325743083533,0.213700234192037,1987,0.0722305113578048,0.480491350955052,0,2.11724011984491
"C1658","ANC, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, Hepatitis_B_C, Autoimmune_disease","2, 4, 5, 6, 7, 10, 11",0.889980294538131,0.137549137900274,0.212930011862396,1960,0.0915456813158175,0.475848632664654,0,2.11719468407335
"C1082","ANC, Hemoglobin, ALT_AST, Total_bilirubin, Autoimmune_disease","2, 4, 5, 6, 11",0.889980294538131,0.137549137900274,0.212930011862396,1960,0.0915456813158175,0.475848632664654,0,2.11617897472862
"C1118","ANC, Platelets, Hemoglobin, ALT_AST, Creatinine_v5, Autoimmune_disease","2, 3, 4, 5, 7, 11",0.88875490785562,0.123911736969438,0.213731343283582,1943,0.0770576841614976,0.479852765208678,0,2.11405492569199
"C1734","ANC, Platelets, Creatinine_v5, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","2, 3, 7, 8, 10, 11",0.88294764607495,0.0918271432053411,0.211811470755253,2042,0.0429082719071934,0.468005201031944,0,2.11334876586185
"C1582","ANC, Platelets, Hemoglobin, Total_bilirubin, Hepatitis_B_C, Autoimmune_disease","2, 3, 4, 6, 10, 11",0.887263538194943,0.120051348976408,0.214582098399526,1956,0.0721706608109782,0.483876004849255,0,2.11031805333222
"C1146","ANC, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, Autoimmune_disease","2, 4, 5, 6, 7, 11",0.889980294538131,0.137549137900274,0.212930011862396,1960,0.0915456813158175,0.475848632664654,0,2.10968136626244
"C1366","ANC, Platelets, ALT_AST, Creatinine_v5, HIV_v2, Autoimmune_disease","2, 3, 5, 7, 9, 11",0.879609737457275,0.0783628795588825,0.210860774119007,2007,0.000894937276355812,0.467920008478198,0,2.10559537129673
"C1630","ANC, Platelets, Hemoglobin, ALT_AST, Creatinine_v5, Hepatitis_B_C, Autoimmune_disease","2, 3, 4, 5, 7, 10, 11",0.88875490785562,0.123911736969438,0.213731343283582,1943,0.0770576841614976,0.479852765208678,0,2.10357714363772
"C1070","ANC, Platelets, Hemoglobin, Total_bilirubin, Autoimmune_disease","2, 3, 4, 6, 11",0.887263538194943,0.120051348976408,0.214582098399526,1956,0.0721706608109782,0.483876004849255,0,2.10306562479023
"C1054","ANC, Platelets, Hemoglobin, ALT_AST, Autoimmune_disease","2, 3, 4, 5, 11",0.88875490785562,0.123911736969438,0.213731343283582,1943,0.0770576841614976,0.479852765208678,0,2.10002523883826
"C1158","ANC, Platelets, CNS_metastasis, Autoimmune_disease","2, 3, 8, 11",0.88294764607495,0.0918271432053411,0.211811470755253,2042,0.0429082719071934,0.468005201031944,0,2.09785546089607
"C1566","ANC, Platelets, Hemoglobin, ALT_AST, Hepatitis_B_C, Autoimmune_disease","2, 3, 4, 5, 10, 11",0.88875490785562,0.123911736969438,0.213731343283582,1943,0.0770576841614976,0.479852765208678,0,2.09389785862674
"C1776","ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","5, 6, 7, 8, 10, 11",0.889361026114471,0.112053069593855,0.211845102505696,2043,0.0690420124212292,0.458904959167588,0,2.09240053010354
"C1578","ANC, Hemoglobin, Total_bilirubin, Hepatitis_B_C, Autoimmune_disease","2, 4, 6, 10, 11",0.887249228860718,0.118325743083533,0.213700234192037,1987,0.0722305113578048,0.480491350955052,0,2.09206958180623
"C294","ANC, Platelets, Total_bilirubin, HIV_v2","2, 3, 6, 9",0.881358800532797,0.0776682459296331,0.211219232970807,2026,0.0165189509750625,0.47140956263209,0,2.08947329387945
"C1670","ANC, Platelets, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","2, 3, 8, 10, 11",0.88294764607495,0.0918271432053411,0.211811470755253,2042,0.0429082719071934,0.468005201031944,0,2.08847927645146
